url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2133269.html,拉齐奥体测第二日图集,飞翔的蓝鹰,07-09 18:12,['部分拉齐奥球员昨天在Isokinetic进行了体测，下面是图片集'],"['拉齐奥', '阿克帕-阿克普罗', '卢卡斯', '史蒂芬-拉杜', '法里斯']"
https://dongqiudi.com/articles/2133261.html,意甲冠军即将登入这个拥有众多超级英雄的国度，20...,国际米兰足球俱乐部,07-09 18:06,['意甲冠军即将登入这个拥有众多超级英雄的国度，\n\n2021国米夏季行蓄势待发！\n\n此次国际米兰的夏季巡回赛由联想赞助支持！'],['国际米兰']
https://dongqiudi.com/articles/2133251.html,考考大家有没有认真看直播！穆帅为何离席扯掉遮光布？,罗马足球俱乐部,07-09 18:00,['考考大家有没有认真看直播！穆帅为何离席扯掉遮光布？'],"['罗马', '穆里尼奥']"
https://dongqiudi.com/articles/2133242.html,米体：拉齐奥和米兰对伊利契奇感兴趣，但他没有收到任何报价,桐谷爱丽丝,07-09 17:51,"['根据《米兰体育报》的消息，米兰和拉齐奥对伊利契奇感兴趣，但他没有收到任何报价。', '失去核心地位的伊利契奇可能会在今年夏天离开亚特兰大，他的未来仍然是一个谜，因为尽管将会离队，但他仍然将会参加亚特兰大在7月12日开始的季前训练。', '米兰和拉齐奥都对伊利契奇感兴趣，但这位球员目前为止还没有收到任何报价。出于这个原因，伊利契奇可能会冒着无法离开亚特兰大的风险，这样一来，他将可能继续留在亚特兰大效力，但又无法成为球队计划中的核心一环。']","['AC米兰', '拉齐奥', '亚特兰大', '伊利契奇']"
https://dongqiudi.com/articles/2133241.html,罗体：拉齐奥和米兰追卡马拉，马赛标价2000万欧,Trequartista,07-09 17:50,"['据意大利媒体《罗马体育报》报道，拉齐奥和米兰都希望引进马赛的法国中场布巴卡尔-卡马拉。', '拉齐奥目前在等待波尔多中场托马-巴希奇的消息。他们还对布巴卡尔-卡马拉很感兴趣，他的身价比托马-巴希奇高。', '尽管布巴卡尔-卡马拉的合同将在2022年6月到期，但是要想说服马赛放人，至少需要2000万欧元。除了高额的转会费之外，拉齐奥还必须面对其他其他俱乐部的竞争。', '拉齐奥最重要的竞争对手是米兰，红黑军团追求这位法国中场已经有一段时间了。']","['马赛', '波尔多', 'AC米兰', '拉齐奥', '托马-巴希奇', '布巴卡尔-卡马拉']"
https://dongqiudi.com/articles/2133235.html,拉齐奥发布下赛季主场球衣的球员定妆照片,飞翔的蓝鹰,07-09 17:48,['拉齐奥官方社交媒体刚刚发布了下赛季主场球衣的球员定妆照片。'],"['拉齐奥', '凯塞多', '斯特拉科沙', '路易斯-费利佩']"
https://dongqiudi.com/articles/2133228.html,拉齐奥将在8月7日与特温特进行一次友谊赛,飞翔的蓝鹰,07-09 17:42,"['拉齐奥官方宣布，在8月7日将会与荷甲劲旅特温特进行一场友谊赛。', '由于疫情关系，这四场比赛，体育场都只会开放25%的座位给观众。']","['拉齐奥', '特温特']"
https://dongqiudi.com/articles/2133227.html,夏季首场热身赛安排出炉！北京时间7月18日02:...,国际米兰足球俱乐部,07-09 17:41,['夏季首场热身赛安排出炉！\n\n北京时间7月18日02:30，国际米兰将在科尔纳雷多体育场对阵卢加诺。'],['国际米兰']
https://dongqiudi.com/articles/2133217.html,这就是AC米兰续约卡拉布里亚的原因！,黑白的信仰,07-09 17:32,[],"['AC米兰', '卡拉布里亚']"
https://dongqiudi.com/articles/2133214.html,意媒：拉齐奥对阿尔贝托缺席训练进行罚款，并命令他立即归队,桐谷爱丽丝,07-09 17:29,"['根据《足球市场》的消息，拉齐奥对阿尔贝托进行罚款，并要求他立即归队。', '拉齐奥的季前训练已经开始了，但是中场核心阿尔贝托没有按时归队，因为他想要转会离开球队。', '拉齐奥对阿尔贝托进行了罚款，并且命令他立即回到球队之中。与此同时，也有消息表示马德里竞技对阿尔贝托感兴趣，但洛蒂托对他的估价不低于6000万欧。', '小因扎吉很乐意带阿尔贝托去国米，但他的价格太贵了，所以国米选择免签恰尔汗奥卢。现在失去了恰尔汗奥卢的米兰可能会考虑引进阿尔贝托。']","['AC米兰', '马德里竞技', '拉齐奥', '路易斯-阿尔贝托']"
