url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2133492.html,阿斯：伊斯科在皇马未来待定，球员将与安帅沟通后再做决定,看镜子的人,07-09 20:56,"['据《阿斯报》报道，在安切洛蒂正式回归皇马后，此前已经处在离队边缘的伊斯科的未来可能会发生改变，伊斯科将在度假归来后与安切洛蒂会面，并决定是否离开皇马，不过球员对于教练席上的这种变化感到高兴。', '《阿斯报》表示，安切洛蒂的到来可能会改变伊斯科的未来前景，他在安切洛蒂2013年至2015年的成功中发挥了重要作用。', '虽然上赛季他确实已经向俱乐部提出离队的要求，不过如今齐达内已经离开，安切洛蒂回归，伊斯科决定观望情况的发展。此前伊斯科在社交媒体上点赞了安切洛蒂宣布自己回归的帖子。相反，他却没有向齐达内送上一句告别。', '直到现在，伊斯科还没有收到其他球队的报价，他与皇马的合同于2022年到期。今年29岁的伊斯科，全家都已在马德里生活，对他来说，最好的选择是留在这里。']","['皇家马德里', '伊斯科', '安切洛蒂']"
https://dongqiudi.com/articles/2133517.html,天空：今夏瓦拉内、卡马文加一起加盟曼联？可能性非常小,自赫,07-09 20:53,"['据天空体育的消息，曼联有意卡马文加。', '红魔方面和卡马文加的团队展开了非正式的谈判。卡马文加目前18岁，他与雷恩目前的合同会在2022年6月30日到期，雷恩方面希望卡马文加签下一份新的合同。在这样的情况下，在这个夏窗，雷恩方面得降低对卡马文加的要价。', '当然对于想要引进卡马文加的俱乐部来说，它们也可以选择在这个夏天高价拿下卡马文加，否则的话，如果卡马文加继续留在雷恩，那么到明年1月或者说到明年夏天，各家俱乐部对于卡马文加的争夺会变得更为激烈。', '曼联希望引进卡马文加，但是到目前为止曼联还没有向雷恩送上正式的报价。曼联也希望引进瓦拉内，但是红魔也没有向皇马送上正式的报价。在今年夏天，瓦拉内和卡马文加同时加盟曼联的可能性是很小的。', '巴黎圣日耳曼也想要瓦拉内，瓦拉内和皇马的合同还剩1年，现在无法确定皇马是否愿意在这个夏天放走瓦拉内，此前银河战舰的功勋队长拉莫斯已经离队。', '红魔希望他们引进瓦拉内的价格可以再往下压一压。\xa0\xa0']","['雷恩', '曼联', '皇家马德里', '瓦拉内', '卡马文加']"
https://dongqiudi.com/articles/2133512.html,每体：将梅西脚踝踩出血的哥伦比亚球员赛后找梅西要了球衣,桀骜丶野心家,07-09 20:48,"['此前阿根廷与哥伦比亚的美洲杯半决赛，梅西曾被对手后卫踩出了血。据《每日体育报》透露，这位哥伦比亚球员法夫拉还在赛后找梅西要了球衣。', '在阿根廷与哥伦比亚的比赛中，梅西在下半场遭到法夫拉飞铲，从转播镜头上可以看到梅西的球袜上都沾满了血。', '据西班牙媒体透露，在比赛结束后，法夫拉还去找梅西要了球衣，相比犯规没吃牌，这一行为使阿根廷球迷感到更加不满。']","['博卡青年', '阿根廷', '哥伦比亚', '巴塞罗那', '梅西', '法夫拉']"
https://dongqiudi.com/articles/2133500.html,过去10个赛季，每赛季的U23转会标王,足球放送,07-09 20:44,['过去10个赛季，每赛季的U23转会标王'],"['斯特林', '博格巴', '维特塞尔', '内马尔', '哈梅斯-罗德里格斯', '奥斯曼-登贝莱', '姆巴佩', '哈弗茨', '桑乔', '若昂-菲利克斯']"
https://dongqiudi.com/articles/2133486.html,官方：贝蒂斯将在8月8日与罗马进行一场热身赛,桀骜丶野心家,07-09 20:36,"['皇家贝蒂斯官方消息，球队将在北京时间8月8日与罗马进行一场热身赛。', '据贝蒂斯官方的消息，球队将在当地时间8月7日22点、即北京时间8月8日凌晨4点与罗马进行一场热身赛。', '比赛地点是贝蒂斯的主场比利亚马林球场。', '罗马上赛季获得了意甲第七名的成绩，而他们的新任主教练是穆里尼奥。']","['皇家贝蒂斯', '罗马']"
https://dongqiudi.com/articles/2133479.html,阿根廷在弗鲁米嫩塞基地备战美洲杯，梅西与内内友好合影,桀骜丶野心家,07-09 20:30,"['阿根廷即将迎来美洲杯决赛，而他们在弗鲁米嫩塞的训练基地进行备战，梅西和内内友好地进行了合影。', '现年39岁的内内此前效力过巴黎等五大联赛俱乐部，目前他在弗鲁米嫩塞踢球。', '在阿根廷队前来训练之际，内内与梅西进行了合影，弗鲁米嫩塞官方晒出了两人的合照。', '弗鲁米嫩塞官方还调侃写道，梅西趁此机会可以向内内学习一些任意球的技巧。']","['阿根廷', '巴塞罗那', '弗鲁米嫩塞', '梅西', '内内']"
https://dongqiudi.com/articles/2133477.html,[切里舍夫是第一个公开告别切尔切索夫的国家队球员...,俄罗斯足球新闻,07-09 20:28,['[切里舍夫是第一个公开告别切尔切索夫的国家队球员]\n\n 俄罗斯国家队中场丹尼斯·切里舍夫告别了被国家队解雇的主教练斯坦尼斯拉夫·切尔切索夫。\n\n瓦伦西亚球员在 Instagram 上写道： “感谢您这些年来的信任?，”并发布了与切尔切索夫的合影。\n\n因此，切里舍夫也成为了第一个公开告别主教练的俄罗斯国家队球员。\n\n来源：https://www.sports.ru/football/1098980225-cheryshev-poproshhalsya-s-cherchesovym-spasibo-za-doverie.html?sl=1'],"['瓦伦西亚', '俄罗斯', '切尔切索夫', '切里舍夫']"
https://dongqiudi.com/articles/2133472.html,官宣：奥地利小将德米尔租借加盟巴萨 奥地利球员优...,每日体育报,07-09 20:19,['官宣：奥地利小将德米尔租借加盟巴萨\n\xa0\n奥地利球员优素福·德米尔（Yusuf Demir）被视作足坛最具天赋的球员之一，巴萨也早已追逐他多时，如今终于取得突破性进展。德米尔将租借加盟巴萨一年，租借费50万，之后巴萨拥有1000万欧非强制买断权。\n\xa0\n该名球员现年18岁，已完成国家队首秀，他代表维也纳联赛出场31次，取得6粒进球4次助攻，此外还在欧联杯赛场上完成4场比赛。\n\xa0\n对于经济状况不佳的巴萨而言，先租后买无疑是最好的解决办法。球员将先在巴萨梯队，视其表现而定，他同样可能参加一线队季前赛。'],"['维也纳快速', '巴塞罗那', '德米尔']"
https://dongqiudi.com/articles/2133470.html,世体：巴萨不期望法蒂赶上西甲首战，希望球员能完全恢复,桀骜丶野心家,07-09 20:17,"['据《世界体育报》报道，巴萨不期望法蒂赶上西甲揭幕战，他们希望法蒂能够先好好恢复。', '法蒂是在去年11月遭遇半月板重伤的，他随后接受了4次手术，并一直缺阵至今。', '近日，法蒂恢复情况顺利，并且在巴萨季前备战的名单之中。', '《世界体育报》报道，巴萨不期望法蒂赶上8月15日西甲首轮的揭幕战，他们希望球员能完全恢复，不要有任何的风险。']","['巴塞罗那', '法蒂']"
https://dongqiudi.com/articles/2133463.html,弗雷夏：巴萨的未来在年轻球员手中，梅西是历史最佳但老了,桀骜丶野心家,07-09 20:09,"['前巴萨主席候选人弗雷夏今日在社交媒体上发了一条动态，他表示梅西是历史最佳，但巴萨的未来不能只靠梅西。', '弗雷夏在社交媒体上写道：“我认为巴萨太担心梅西的情况了。梅西是历史最佳，这毫无疑问，但梅西已经三十四岁了。”', '“我们巴萨的未来是在佩德里、德容、法蒂、埃里克-加西亚手中，包括之后来的一些新球员。巴萨永远大于任何球员。”']","['巴塞罗那', '梅西']"
