article_id,url,title,author,time,content,tags,img_url
2140300,https://dongqiudi.com/articles/2140300.html,巴拉克：后换上的点球手连球都没碰过，索斯盖特的选择不太好,阿漂,07-12 13:24,"['德国媒体SPORTBUZZER消息，英格兰在欧洲杯决赛中点球大战不敌意大利，德国传奇球星巴拉克点评了主帅索斯盖特的换人调整。', '巴拉克说：“他们连球都没碰过，在最后时刻才登场，这个情况真的很奇怪。这两名球员(桑乔和拉什福德)根本无法适应这个局面，因为他们完全没有进入比赛状态。索斯盖特的这个选择肯定不是特别好。”', '巴拉克认为，英格兰在点球手的选择上缺少了“经验和年轻的平衡”。索斯盖特没有选择卢克-肖或是利物浦队长亨德森来主罚第五个点球，而是选择了19岁的小将萨卡，这也让巴拉克无法理解，他说：“事实上，带上这样的球员，就是为了让他们去罚点球的。”']","['阿森纳', '英格兰', '意大利', '多特蒙德', '曼联', '利物浦', '卢克-肖', '亨德森', '索斯盖特', '巴拉克', '拉什福德', '桑乔', '布卡约-萨卡']",https://csimg2.qunliao.info/fastdfs4/M00/CA/9D/280x210/crop/-/ChNLkl0SIA6AKVOdAALHEuurNiM944.jpg
2140256,https://dongqiudi.com/articles/2140256.html,勒沃库森官方：18岁新星维尔茨当选俱乐部赛季最佳球员,阿漂,07-12 12:54,"['德甲球队勒沃库森官方宣布，小将弗洛里安-维尔茨当选俱乐部2020-21赛季最佳球员。', '据悉，本次共有超过2600名球迷和会员参与了勒沃库森赛季最佳球员的评选，18岁的维尔茨力压穆萨-迪亚比当选。', '维尔茨在上赛季出场38次，贡献了8球7助攻。并在18岁生日当天与勒沃库森续约到2026年夏天。']","['勒沃库森', '弗洛里安-维尔茨']",https://xyimg1.qunliao.info/fastdfs6/M00/27/A7/280x210/crop/-/rBUESWDryvKAV9-yAADzP03ta4U365.jpg
2140255,https://dongqiudi.com/articles/2140255.html,希勒：索斯盖特安排有大问题，他给球员施加了额外的压力,阿尔玛贝拉,07-12 12:54,"['欧洲杯决赛结束后，英格兰名宿阿兰-希勒在接受采访时对索斯盖特在点球大战中的人员安排发表了自己的看法。', '“距离比赛结束还有一分钟换上两名球员，然后对他们说，‘你们要为球队在点球大战中建功’，这本身就是一个巨大、巨大的问题。”希勒说。', '“作为球员，参加这样的比赛压力已经够大了，而你又在给他们增加了额外的压力。尤其是他们连球都没碰几次，根本没参与到比赛中，然后就直接去罚点球。”', '对此，另一名英格兰名宿里费迪南德则选择维护索斯盖特。', '“这样的事情总会发生，教练必须做出选择。可能不是最后一分钟，是最后的3、4、或者5分钟出场，球员被换上场去罚点球，是因为他们的能力是被认可的。”费迪南德说，“拉什福德是在曼联认证过的点球手，但这样的情况还是发生了。我们看过去几年的世界大赛，那些最好、最大牌的球员总是会罚丢点球。他们还年轻，必须向前看。即使像巴乔那样伟大的球员，也曾在世界杯决赛上罚丢点球。”', '对于费迪南德的说法，希勒并不买账：“当你没有在一届比赛，或者一场比赛中持续地参与到比赛中，突然在比赛结束前被换上去参加点球大战，在那种情况下，你必须很好的调整好自己，因为你之前已经在替补席上枯坐了三个小时。”', '本场比赛，桑乔和拉什福德在加时赛最后1分钟被换上场参加点球大战，最终两人和19岁的萨卡先后在第3至5轮罚丢点球，导致球队最终落败。赛后，索斯盖特表示，自己对输球负全责。']","['阿森纳', '英格兰', '多特蒙德', '曼联', '索斯盖特', '费迪南德', '阿兰-希勒', '拉什福德', '桑乔', '布卡约-萨卡']",https://csimg2.qunliao.info/fastdfs6/M00/27/A6/280x210/crop/-/rBUESWDryhiAFbRgAAOti9Uuw0I854.png
2140236,https://dongqiudi.com/articles/2140236.html,索斯盖特让英格兰输掉可能不止是欧洲杯冠军！,足球伴成长,07-12 12:42,"['兵怂怂一个，将怂怂一窝！', '索斯盖特的离谱指挥和最后阶段的换人毁掉了英格兰的欧洲杯之旅！', '甚至可能毁掉了英格兰的未来！']","['英格兰', '索斯盖特']",https://xyimg1.qunliao.info/fastdfs6/M00/27/A6/280x210/crop/-/rBUCgGDryASAIn4zAAPpf1Ae3rA882.jpg
2140172,https://dongqiudi.com/articles/2140172.html,美洲杯和欧洲杯也结束了，兄弟们认为今年金球奖是谁的？,太月园,07-12 12:06,['美洲杯和欧洲杯也结束了，兄弟们认为今年金球奖是谁的？'],"['英格兰', '波兰', '阿根廷', '拜仁慕尼黑', '托特纳姆热刺', '莱万多夫斯基', '梅西', '哈里-凯恩']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs/M00/02/D0/oYYBAFeuzfuANzx4AAAbhP9b9R4885.png~tplv-j5hyufq5o6-crop:280:210.jpeg
2140061,https://dongqiudi.com/articles/2140061.html,懂球帝一周十佳球：迪亚斯世界波读秒绝杀，天使降临温柔一挑,懂球帝十佳球,07-12 12:00,[],"['丹麦', '阿根廷', '哥伦比亚', '巴西', '里昂', '巴黎圣日耳曼', '曼联', '尤文图斯', '桑普多利亚', '波尔图', 'RB莱比锡', '卢克-肖', '博努奇', '迪马利亚', '夸德拉多', '内马尔', '莫拉塔', '奥尔莫', '帕奎塔', '费德里科-基耶萨', '路易斯-迪亚斯', '米克尔-达姆斯高', None, None, None, None, None]",https://xyimg1.qunliao.info/fastdfs6/M00/27/9C/280x210/crop/-/rBUESWDrsbOAUBO3AACTQb7m1HE629.jpg
2140142,https://dongqiudi.com/articles/2140142.html,Moment | 你觉得桑乔和拉师傅罚丢点球的主...,Dr_Football,07-12 11:50,['Moment | 你觉得桑乔和拉师傅罚丢点球的主要原因是什么?'],"['英格兰', '拉什福德', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/27/A0/280x210/crop/-/rBUESWDru-OAIV3VAAJ5cGfa5_Y152.jpg
2140116,https://dongqiudi.com/articles/2140116.html,佐尔克：“默尼耶在欧冠、欧洲杯上发挥很好。只不过...,多特蒙德最帅队长,07-12 11:43,['佐尔克：“默尼耶在欧冠、欧洲杯上发挥很好。只不过他有时候想得太多。我们期待下赛季他的表现能够得到提高。”'],"['比利时', '多特蒙德', '默尼耶']",https://xyimg1.qunliao.info/fastdfs6/M00/27/A0/280x210/crop/-/rBUCgGDrukaAGGsJAAEIP4m7q7Y95.jpeg
2139881,https://dongqiudi.com/articles/2139881.html,多特转发哈兰德喂牛照，并配上了哈兰德对阵莱比锡的照片,骆驼飞鸟鱼刺,07-12 09:42,"['目前多特蒙德中锋哈兰德还在假期中，昨天哈兰德在个人主页中上传了自己回到家乡喂牛的照片。多特蒙德官方也转发了这张照片，并且配上了哈兰德之前对阵莱比锡红牛时的照片。', '哈兰德昨天在个人主页中写道：“不再戴墨镜，不再穿漂亮的衣服，现在回来和我的朋友们一起工作。”哈兰德配上了自己喂牛的照片。', '多特蒙德官方转发了这张照片，并且配上了一张哈兰德在本赛季对阵莱比锡时的照片。在过去这个赛季的德甲首回合对阵莱比锡时，多特3-1击败莱比锡，哈兰德在比赛中梅开二度。']","['多特蒙德', 'RB莱比锡', '哈兰德']",https://csimg2.qunliao.info/fastdfs6/M00/27/93/280x210/crop/-/rBUESWDrneqAEaFqAAIAEcK1H6k700.jpg
2139864,https://dongqiudi.com/articles/2139864.html,德甲官网预测弗里克执教德国队阵容：穆勒领衔，哈弗茨突前,骆驼飞鸟鱼刺,07-12 09:34,"['欧洲杯之后弗里克将正式成为德国国家队的主教练，德甲官网预测了弗里克执教后德国国家队的首发阵容，在德甲官网的预测中，哈弗茨担任单箭头，穆勒、萨内和格纳布里组成中场攻击线。', '德甲官网预测弗里克执教后德国队阵容：', '门将：诺伊尔（拜仁慕尼黑）', '后卫：鲍库（沃尔夫斯堡）、聚勒（拜仁慕尼黑）、吕迪格（切尔西）、戈森斯（亚特兰大）', '中场：基米希（拜仁慕尼黑）、格雷茨卡（拜仁慕尼黑）', '前场：萨内（拜仁慕尼黑）、穆勒（拜仁慕尼黑）、格纳布里（拜仁慕尼黑）、哈弗茨（切尔西）']","['德国', '拜仁慕尼黑', '切尔西', '沃尔夫斯堡', '亚特兰大', '格纳布里', '诺伊尔', '托马斯-穆勒', '戈森斯', '吕迪格', '格雷茨卡', '萨内', '聚勒', '基米希', '哈弗茨', '鲍库', '弗里克']",https://xyimg1.qunliao.info/fastdfs6/M00/27/92/280x210/crop/-/rBUESWDrm7uAF36MAAGjwQykS8g505.jpg
2139858,https://dongqiudi.com/articles/2139858.html,天空体育质疑索斯盖特：为什么不早派上有创造力的球员！,剪翻足球,07-12 09:31,[],"['英格兰', '曼联', '索斯盖特', '拉什福德', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/27/93/280x210/crop/-/rBUCgGDrmr6ALAffAAlAdCzfU8U462.png
2139838,https://dongqiudi.com/articles/2139838.html,德媒：纳帅看好夸西成为拜仁新赛季最大惊喜,骆驼飞鸟鱼刺,07-12 09:21,"['拜仁慕尼黑在新帅纳格尔斯曼的执教下开始了季前备战，慕尼黑当地媒体《慕尼黑信使报》的消息称，在最近的训练中，纳格尔斯曼和年轻后卫夸西谈了很多，纳帅很看好夸西的天赋。', '慕尼黑当地媒体《慕尼黑信使报》的消息称，训练中，纳格尔斯曼和年轻后卫夸西谈了很多。纳格尔斯曼非常看好夸西，非常欣赏夸西的天赋。报道称纳帅认为夸西会是拜仁新赛季的最大惊喜。', '去年夏天拜仁从巴黎签下了夸西，不过加盟拜仁之后，夸西长期受到伤病影响，出场机会不多。']","['拜仁慕尼黑', '纳格尔斯曼', '夸西']",https://xyimg1.qunliao.info/fastdfs6/M00/27/91/280x210/crop/-/rBUESWDrmOiASpyQAAEJGFzXv_U703.jpg
2139765,https://dongqiudi.com/articles/2139765.html,图片报：慕尼黑将与柏林竞争下一届欧洲杯决赛举办场地,骆驼飞鸟鱼刺,07-12 08:30,"['今夏的欧洲杯已经结束，下一届2024年欧洲杯将在德国举办。德国媒体《图片报》的消息称，德国南部重镇慕尼黑将与德国首都柏林竞争下一届欧洲杯的决赛举办场地。', '今夏的欧洲杯在全欧进行，其中德国南部城市慕尼黑代表德国作为本届欧洲杯的比赛场地之一。德国媒体《图片报》的消息称，原本在德国国内慕尼黑和柏林两个城市间已经达成了一致，那就是慕尼黑代表德国举办今夏的欧洲杯，而柏林会举办2024年的欧洲杯决赛。不过《图片报》的最新消息称，现在慕尼黑市政府以及拜仁慕尼黑俱乐部都希望2024年的德国欧洲杯决赛能在慕尼黑安联球场进行，慕尼黑的安联球场将与柏林的奥林匹克球场竞争下一届欧洲杯的决赛举办场地。最终的决定将在明年得出，欧足联的执行委员会将做出决定。', '2024年德国欧洲杯的10个举办城市：柏林、汉堡、多特蒙德、盖尔森基兴、杜塞尔多夫、科隆、法兰克福、莱比锡、斯图加特、慕尼黑。']","['德国', '拜仁慕尼黑', '柏林赫塔']",https://csimg2.qunliao.info/fastdfs6/M00/27/8D/280x210/crop/-/rBUCgGDrjP-AFI65AAMzYsLq4p0418.jpg
2139750,https://dongqiudi.com/articles/2139750.html,图片报称赞基耶利尼：意大利的核心，球场上充满激情,骆驼飞鸟鱼刺,07-12 08:22,"['在今天凌晨结束的欧洲杯决赛中，意大利通过点球大战击败英格兰夺冠。在本届欧洲杯的比赛中，意大利中卫基耶利尼的发挥非常稳定。德国媒体《图片报》专门撰文称赞基耶利尼，《图片报》称赞基耶利尼是意大利的核心。', '《图片报》称赞基耶利尼在比赛中所表现出的激情和稳重，比如在赛前唱国歌时，基耶利尼带领全体意大利球员的专注，另外在上一场与西班牙的点球大战前，基耶利尼在与对方队长阿尔巴挑边时所展示出的激情。《图片报》称赞，队友们当时看到基耶利尼的激情，就已经在气势上压倒了对手。', '另外在球场上，基耶利尼防守顽强稳健，《图片报》称赞基耶利尼是意大利的核心。']","['意大利', '尤文图斯', '基耶利尼']",https://xyimg1.qunliao.info/fastdfs6/M00/27/8B/280x210/crop/-/rBUESWDriwSAEPfVAAHp45mbmoU355.jpg
2139721,https://dongqiudi.com/articles/2139721.html,图片报：阿方索伤情报告还没出，他可能会休战数周,阿漂,07-12 08:10,"['德国媒体《图片报》消息，拜仁后卫阿方索-戴维斯的伤情报告依然没有公布。', '阿方索是在加拿大国家队的集训中受伤的，他已经提前返回了德国。但是截止到目前，任何一方都还没有公布阿方索-戴维斯的详细伤情。', '《图片报》表示，阿方索有可能缺席数周。']","['加拿大', '拜仁慕尼黑', '阿方索-戴维斯']",https://csimg2.qunliao.info/fastdfs6/M00/26/DF/280x210/crop/-/rBUESWDqL0KAT4CqAADVuIO1GN0547.jpg
2139672,https://dongqiudi.com/articles/2139672.html,德国记者：欧洲杯最佳球员是基耶利尼，奥斯卡颁给斯特林,阿漂,07-12 07:50,"['供职于《体育图片》和《图片报》的德国知名记者托比亚斯-阿特舍夫在个人社交媒体上谈到了本届欧洲杯的最佳球员、最佳门将，还“颁发”了赛事奥斯卡大奖。', '阿特舍夫表示：本届赛事的最佳球员是基耶利尼，最佳门将是舒梅切尔，奥斯卡颁给斯特林。', '在此前英格兰对丹麦的比赛中，斯特林赢得一粒点球，但是引起了很大的争议。']","['丹麦', '意大利', '曼城', '尤文图斯', '莱斯特城', '英格兰女足', '卡斯帕-舒梅切尔', '斯特林', '基耶利尼']",https://xyimg1.qunliao.info/fastdfs6/M00/27/80/280x210/crop/-/rBUESWDrc3yAXwinAAh9s-0k3vI262.jpg
2139653,https://dongqiudi.com/articles/2139653.html,记者：几乎没见过为踢点球大战换人，第五罚咋还交给19岁小将,阿漂,07-12 07:43,"['供职于Funke sport的德国记者韦斯林(Sebastian Weßling)在个人社交媒体上谈到了欧洲杯决赛的点球大战。', '韦斯林写道：“换上球员只是为了踢点球大战，我认为这种情况之前非常少。我当时就写道，桑乔或是拉什福德很有可能会罚丢关键点球。我不清楚，英格兰队内是谁愿意罚点球，谁不想罚。但是在120分钟的时候才换上两个人，脚感几乎没有，第五罚交给一名19岁的小将，我认为总体上这都不太明智。”']","['阿森纳', '英格兰', '多特蒙德', '曼联', '拉什福德', '桑乔', '布卡约-萨卡']",https://xyimg1.qunliao.info/fastdfs6/M00/27/84/280x210/crop/-/rBUESWDreKiAD5phABHKCJTc1Tc687.jpg
2139574,https://dongqiudi.com/articles/2139574.html,肥强：主帅无能累死三军！索斯盖特坑哭英格兰，曼联成背锅侠,肥强,07-12 07:10,"['在7月12日凌晨，于温布利大球场进行的欧洲杯决赛中，英格兰在点球大战中以2-3的比分不敌意大利，屈居亚军。这一次，蝴蝶本应能飞过沧海，却硬生生被英格兰教练索斯盖特给掰断了翅膀。在赛后，索斯盖特的神色凝重，或许他也知道，自己执教英格兰国家队的时日已然无多。', '尽管本届英格兰实现了历史性的突破，在队史首次杀入欧洲杯决赛，但索斯盖特却并非英格兰进军决赛的头号功臣，看看英格兰那星光璀璨，身价超过十亿欧元的阵容吧，他们本应该赢的更加轻松。索斯盖特的战术愚昧且固执，就如同一瓶放了三天三夜的酸奶一般令人作呕。尽管如此，但在决赛前仍有人想尽一切手段和借口去维护这位主教练，试图证明索斯盖特是一名有才能的教练。不过这些借口，在索斯盖特的神级操作面前都是惨遭打脸。', '在决赛的第二分钟，英格兰率先攻入一颗进球，取得了梦幻开局。在本应气势如虹的情形下，英格兰直接开始蹲坑式踢法，变阵为541，在禁区里化身缩头乌龟，希望能死守到最后一刻。索斯盖特这种想赢怕输的保守心态，白白浪费了英格兰的一帮攻击好手，凯恩的金靴根本连尝试的机会都没有，说来也挺可悲的。', '一味蹲坑，却缺乏强势的反击，这样的足球是走不远的。甚至可以夸张的说，意大利的扳平是完全可以预见的，毕竟在这种久攻之下，指望球员完全不犯错，是不可能的事情。而在意大利强势扳平比分后，其实能够明显感觉出英格兰球员的心态已经受到了影响。', '在加时赛的最后时刻，英格兰做出换人。替补登场的亨德森与沃克被换下，桑乔和拉什福德替补出战。在这个时间点做出换人决定，很明显，这两来自曼联的哥们就是专门上来踢点球的，最起码是在赛前有针对点球大战进行特训的。不过我真的想问索斯盖特一句，这两名如此有天赋的球员，难不成在你眼里就只是个踢点球的工具人吗？如果在加时赛早点去选择换人，有没有机会在加时赛就通过进球顺利解决问题？这个答案我们无法确定，但有一点是明确的，就是一个连球都没碰过，脚生的很的年轻球员，你指望他一上来就顶住压力去踢点球，这怎么可能踢出好的效果？', '随着拉什福德和桑乔踢飞点球，英格兰也饮恨出局。我内心里却无意去责怪他们。这群球员同样也是受害者，一切都只因为主帅无能，累死三军！拥有最豪华的阵容，踢着最怂的球，这一次，索斯盖特也该背负起属于自己的责任了。']","['英格兰', '曼联', '索斯盖特', '拉什福德', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/27/86/280x210/crop/-/rBUCgGDreZeAJdJ1AAHzo31CEVM118.jpg
2139543,https://dongqiudi.com/articles/2139543.html,《德国魔咒》近三届欧洲杯能够在淘汰赛阶段击败德国...,足球解说员刘淳,07-12 07:02,['《德国魔咒》\n近三届欧洲杯能够在淘汰赛阶段击败德国队的球队闯进决赛无一夺冠。\n2012的意大利、2016的法国、2020的英格兰。'],"['英格兰', '法国', '德国', '意大利']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/27/85/rBUCgGDreCmACdE0AAHwhRNTjKM780.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2139522,https://dongqiudi.com/articles/2139522.html,图片报评论欧洲杯决赛：索斯盖特再次倒在了点球点,骆驼飞鸟鱼刺,07-12 06:56,"['在今天凌晨结束的欧洲杯决赛中，英格兰在点球大战不敌意大利，获得了本届欧洲杯亚军。在点球大战中，英格兰主帅索斯盖特换上的两名主罚点球的球员拉什福德和桑乔都罚丢了点球。赛后德国媒体《图片报》评论，索斯盖特再次倒在了点球点前。', '拉什福德和桑乔两名球员在点球大战前替补出场，不过两人都罚丢了点球。《图片报》评论，索斯盖特和点球不合适，总是倒在点球点前。', '1996年的欧洲杯半决赛，当时英格兰在点球大战中不敌德国，那时索斯盖特罚丢了关键点球，导致英格兰被淘汰。如今索斯盖特的换人，再次让英格兰在点球大战中输球。']","['英格兰', '索斯盖特', '拉什福德', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/27/84/280x210/crop/-/rBUCgGDrdtmAL--vAAFuPFzvXPw978.jpg
2139430,https://dongqiudi.com/articles/2139430.html,图片报：拜仁新援理查兹的速度让队友惊喜，但战术上要提高,骆驼飞鸟鱼刺,07-12 06:37,"['这个夏天拜仁慕尼黑从英冠雷丁俱乐部签下了左后卫奥马尔-理查兹，因为目前卢卡斯-埃尔南德斯和阿方索-戴维斯的受伤，奥马尔-理查兹很可能成为拜仁慕尼黑新赛季初期的主力左后卫。德国媒体《图片报》的消息称，训练中奥马尔-理查兹的速度和突破能力让队友惊喜。', '《图片报》的消息称，在第一周的季前训练中奥马尔-理查兹的速度和突破能力让队友惊喜。不过在战术素养方面，奥马尔-理查兹还需要提高。']","['拜仁慕尼黑', '奥马尔-理查兹']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/27/81/rBUCgGDrcp2AcNe0AAEdxJSTpoE014.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2139398,https://dongqiudi.com/articles/2139398.html,踢球者：卢卡斯将缺席6周，无缘拜仁德甲揭幕战,骆驼飞鸟鱼刺,07-12 06:32,"['在今夏的欧洲杯上，拜仁慕尼黑的法国后卫卢卡斯-埃尔南德斯膝盖受伤，卢卡斯已经接受了手术。德国足球媒体《踢球者》的消息称，卢卡斯将因膝伤缺席大约6周的时间。', '《踢球者》的消息称，卢卡斯将因膝伤缺席大约6周的时间，这样卢卡斯将无缘德国杯首轮与不莱梅SV以及德甲首轮与门兴的比赛。', '卢卡斯目前在慕尼黑接受治疗，报道称他将留在慕尼黑到本周三，之后卢卡斯会去度假，直到七月底。度假期间，卢卡斯会带上两名理疗师。']","['拜仁慕尼黑', '卢卡斯-埃尔南德斯']",https://csimg2.qunliao.info/fastdfs6/M00/27/7F/280x210/crop/-/rBUCgGDrcWWAXhWyAAEuob--uro726.jpg
2139333,https://dongqiudi.com/articles/2139333.html,纳格尔斯曼训练中使用新方法，两个球门背对着靠在一起,骆驼飞鸟鱼刺,07-12 06:25,"['拜仁新帅纳格尔斯曼正在带队训练，德国媒体《图片报》报道了纳帅带队的训练情况。在训练中，纳格尔斯曼采用了新的方法。', '《图片报》的消息称，纳格尔斯曼在训练中采用了全新的、球员们从来没有见过的方法。纳帅让两个球门在中场的位置上背对在一起，每个球门前都站着一个守门员，球场被分成两个独立的小场。在每次进攻之后，球员们都要立即换到另外的一块场地上。', '新的比赛立即开始，所有的球员们都要迅速适应在另一块场地的新的比赛。《图片报》评论，这样的训练方式有助于让球员们迅速调整面对球场上所出现的新情况，将混乱无序的防守迅速重新组织好，并且很快发挥自己的优势。']","['拜仁慕尼黑', '纳格尔斯曼']",https://xyimg1.qunliao.info/fastdfs6/M00/27/7D/280x210/crop/-/rBUCgGDrb6WADe__AAIC6b7vh0M723.jpg
2139265,https://dongqiudi.com/articles/2139265.html,意大利队史大赛6次夺冠，欧洲球队中仅次于德国,ETChalmers,07-12 06:15,"['欧洲杯决赛，意大利通过点球大战击败英格兰夺冠，这是意大利队史第六座大赛冠军，欧洲球队中仅次于7次夺冠的德国队。', '本届欧洲杯是第10次参赛的意大利队史第二次夺冠，此外，蓝衣军团还曾夺得过4座世界杯冠军。', '至此，意大利已夺得了6座大赛冠军，欧洲球队中，意大利仅次于曾7夺大赛冠军的德国队。']","['德国', '意大利']",https://csimg2.qunliao.info/fastdfs6/M00/27/77/280x210/crop/-/rBUESWDrbNiAYTlBABZWEHrwIsQ522.jpg
2139074,https://dongqiudi.com/articles/2139074.html,索斯盖特换上两位专门罚点球的球员：拉什福德和桑乔...,澎迈体育,07-12 05:57,['索斯盖特换上两位专门罚点球的球员：拉什福德和桑乔全部罚失……'],"['英格兰', '曼联', '拉什福德', '桑乔']",https://csimg2.qunliao.info/fastdfs6/M00/27/72/280x210/crop/-/rBUESWDraVOAarDdAAES5cc7oc092.jpeg
2139058,https://dongqiudi.com/articles/2139058.html,“英雄成为英雄，往往不是因为他做了什么，而是他意...,慕尼黑的啤酒花,07-12 05:56,['“英雄成为英雄，往往不是因为他做了什么，而是他意识到自己承担的使命，全身心投入其中。”\n恭喜曼奇尼，恭喜意大利！'],"['意大利', '曼奇尼']",https://xyimg1.qunliao.info/fastdfs6/M00/27/72/280x210/crop/-/rBUESWDraQuAGyrPAAB63ry41_o40.jpeg
2139009,https://dongqiudi.com/articles/2139009.html,欧洲杯决赛历史上，此前只有过一次点球大战,ETChalmers,07-12 05:27,"['欧洲杯决赛，英格兰对阵意大利，两队在90分钟结束后战成1-1，比赛进入加时赛，据统计，欧洲杯决赛历史上此前只有过1次点球大战。', '如果意大利和英格兰在加时赛结束后比分依然战平，双方将通过点球大战决出冠军归属。', '据统计，欧洲杯决赛历史上，此前仅有过1次点球大战，发生在1976年欧洲杯，常规时间2-2战平的情况下，捷克斯洛伐克在点球大战5-3击败西德夺冠。', '那场点球大战也是国际大赛历史上首次通过点球大战来决出胜负。捷克传奇帕年卡以勺子点球的方式罚入制胜点球，之后“勺子点球”的英文便以他的名字命名(Panenka penalty)。']","['捷克', '英格兰', '德国', '意大利']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/27/71/rBUCgGDrYZeAffe4AArwH8xkTEo508.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2138796,https://dongqiudi.com/articles/2138796.html,本届欧洲杯直接参与4粒进球，卢克-肖排名仅次C罗、希克,阿尔玛贝拉,07-12 03:33,"['凭借卢克-肖的进球，英格兰在欧洲杯决赛上1-0暂时领先意大利。', '《GOAL》更新社交媒体称，卢克-肖在本届欧洲杯已经直接参与4粒进球（1进球3助攻）。', '在这项数据上，只有C罗（5进球1助攻）和希克（5进球）比他做得更好。']","['英格兰', '曼联', '尤文图斯', '勒沃库森', '卢克-肖', 'C罗', '希克']",https://csimg2.qunliao.info/fastdfs6/M00/27/69/280x210/crop/-/rBUCgGDrRlqAX89-AA0dplnFZM8572.jpg
2138617,https://dongqiudi.com/articles/2138617.html,历史辉煌！意大利第10次参加大赛的决赛，在欧洲仅次于德国队,桐谷爱丽丝,07-12 01:20,"['意大利即将迎来队史第10场大赛决赛，他们的大赛决赛出场次数在欧洲仅次于德国队。', '意大利对阵英格兰的欧洲杯决赛即将到来，这也是意大利队史第10场大赛的决赛，此前他们已经打了6场世界杯决赛，和3场欧洲杯决赛，这是他们队史第四次参加欧洲杯的决赛。', '在欧洲的国家中，只有德国队的大赛决赛出场次数比意大利更多，德国队总共14次闯进世界杯和欧洲杯的决赛。']","['德国', '意大利']",https://xyimg1.qunliao.info/fastdfs6/M00/25/64/280x210/crop/-/rBUESWDk0A-AVBuZAAI68AQqb7c504.jpg
2138609,https://dongqiudi.com/articles/2138609.html,纳格尔斯曼：我当然希望小基耶萨能来拜仁，但他太贵了,桐谷爱丽丝,07-12 01:15,"['拜仁主帅纳格尔斯曼在接受《图片报》的采访时表示，他想签下基耶萨，但是这名球员太贵了。', '小基耶萨在本届欧洲杯发挥出色，尤文在去年夏天支付1000万欧租借费得到了这位意大利新星，他们有义务在明年夏天以4000万欧买断基耶萨。', '“我肯定想要签下基耶萨。”纳格尔斯曼告诉媒体记者：“基耶萨是一名超级球员，他体现出了令人难以置信的气魄和活力。我已经认识他很久了，我认为他很出色，他总是无忧无虑，喜欢带球，并且很快就能冲到终点。”', '“但是，基耶萨也有着非常非常昂贵的价格标签。”', '《足球市场》在本周表示，如果要出售基耶萨，尤文不会以低于9000万欧的价格出售他。']","['拜仁慕尼黑', '尤文图斯', '纳格尔斯曼', '费德里科-基耶萨']",https://xyimg1.qunliao.info/fastdfs6/M00/26/85/280x210/crop/-/rBUESWDo2LaARNgfAAEVQ-5YsNo711.jpg
2138457,https://dongqiudi.com/articles/2138457.html,多特主帅罗泽谈欧洲杯决赛：我会为贝林厄姆和桑乔加油,爱看球的小狮子,07-11 23:36,"['多特蒙德主教练马尔科-罗泽谈到了即将开打的欧洲杯决赛，他表示自己会为贝林厄姆和桑乔加油。', '罗泽说道：“半决赛开始前，我给贝林厄姆发了消息。比赛结束后，我就没有联系他了，因为我猜他会收到几千条消息，他不可能回复每一个人，”', '“当然，我也会为桑乔加油，我一直在关注着他们两个。他们在这个年纪就能有这些经历，我感到很高兴。决赛对他们来说几乎就是主场作战，他们有很大的机会拿到冠军。”']","['英格兰', '多特蒙德', '马尔科-罗泽', '桑乔', '贝林厄姆']",https://xyimg1.qunliao.info/fastdfs6/M00/27/58/280x210/crop/-/rBUESWDrDiKAeArHAFiH2atqG14075.jpg
